WPID,bssid,frequency,level,Latittude,Longitude
58,70:7d:b9:a5:2d:4e,5320,-87,34.097725,-118.290754
58,70:7d:b9:d1:a6:2c,5660,-81,34.097725,-118.290754
58,00:a7:42:cb:29:6f,5700,-73,34.097725,-118.290754
59,38:0e:4d:26:cb:0d,5320,-88,34.097724,-118.290707
59,70:7d:b9:e6:ba:e3,2412,-89,34.097724,-118.290707
61,38:0e:4d:26:cb:0d,5320,-69,34.097722,-118.290603
61,70:7d:b9:a3:21:43,5500,-66,34.097722,-118.290603
61,70:7d:b9:a3:21:40,5500,-66,34.097722,-118.290603
61,70:7d:b9:a3:21:41,5500,-66,34.097722,-118.290603
61,70:7d:b9:a3:21:4d,5260,-49,34.097722,-118.290603
61,70:7d:b9:a3:21:4e,5260,-49,34.097722,-118.290603
61,70:7d:b9:a3:21:4f,5260,-49,34.097722,-118.290603
61,70:7d:b9:a3:21:4c,5260,-49,34.097722,-118.290603
60,70:7d:b9:e6:ba:e3,2412,-89,34.097723,-118.290649
61,38:0e:4d:26:cb:0c,5320,-69,34.097722,-118.290603
60,40:5d:82:23:50:16,2412,-90,34.097723,-118.290649
60,70:7d:b9:99:7b:63,2462,-89,34.097723,-118.290649
60,70:7d:b9:99:7b:62,2462,-89,34.097723,-118.290649
60,70:7d:b9:b2:12:a4,2437,-89,34.097723,-118.290649
60,70:7d:b9:b2:12:a2,2437,-88,34.097723,-118.290649
60,70:7d:b9:b2:12:a1,2437,-88,34.097723,-118.290649
60,70:7d:b9:b2:11:ec,5745,-87,34.097723,-118.290649
60,72:bc:10:60:e9:eb,2412,-88,34.097723,-118.290649
60,38:0e:4d:2b:c3:cc,5660,-86,34.097723,-118.290649
60,38:0e:4d:2b:c3:cd,5660,-87,34.097723,-118.290649
60,12:5b:ad:83:5e:39,2437,-91,34.097723,-118.290649
61,38:0e:4d:26:cb:0e,5320,-70,34.097722,-118.290603
61,38:0e:4d:26:cb:0f,5320,-69,34.097722,-118.290603
61,38:0e:4d:26:cb:00,5805,-84,34.097722,-118.290603
61,70:7d:b9:d1:a5:4d,5580,-87,34.097722,-118.290603
61,9e:2b:77:8e:45:c7,2462,-92,34.097722,-118.290603
61,40:5d:82:25:60:61,2412,-92,34.097722,-118.290603
61,12:5b:ad:83:5e:39,2437,-90,34.097722,-118.290603
61,0c:7c:28:9c:08:ac,2452,-89,34.097722,-118.290603
61,70:7d:b9:d1:a5:4c,5580,-88,34.097722,-118.290603
61,0c:7c:28:9c:08:ae,2452,-88,34.097722,-118.290603
61,70:7d:b9:e6:ba:e3,2412,-88,34.097722,-118.290603
61,70:7d:b9:e6:ba:e2,2412,-88,34.097722,-118.290603
61,70:7d:b9:d1:a5:4f,5580,-85,34.097722,-118.290603
61,38:0e:4d:2b:c3:cc,5660,-86,34.097722,-118.290603
61,38:0e:4d:2b:c3:cd,5660,-86,34.097722,-118.290603
61,70:7d:b9:d1:a6:2c,5660,-86,34.097722,-118.290603
61,38:0e:4d:2b:c3:c3,2437,-85,34.097722,-118.290603
61,38:0e:4d:2b:c3:c2,2437,-85,34.097722,-118.290603
61,70:7d:b9:d1:a5:4e,5580,-85,34.097722,-118.290603
61,38:0e:4d:26:cb:02,5805,-85,34.097722,-118.290603
61,38:0e:4d:2b:c3:ce,5660,-85,34.097722,-118.290603
61,38:0e:4d:2b:c3:cf,5660,-85,34.097722,-118.290603
61,38:0e:4d:26:cb:03,5805,-84,34.097722,-118.290603
61,38:0e:4d:26:cb:01,5805,-84,34.097722,-118.290603
60,38:0e:4d:2b:c3:c2,2437,-87,34.097723,-118.290649
60,70:7d:b9:d1:a6:2d,5660,-87,34.097723,-118.290649
60,70:7d:b9:d1:a6:2e,5660,-88,34.097723,-118.290649
60,70:7d:b9:d1:a6:2f,5660,-87,34.097723,-118.290649
60,38:0e:4d:26:cb:0c,5320,-76,34.097723,-118.290649
60,38:0e:4d:26:cb:0d,5320,-76,34.097723,-118.290649
60,70:7d:b9:a3:21:43,5500,-63,34.097723,-118.290649
60,70:7d:b9:a3:21:40,5500,-63,34.097723,-118.290649
60,70:7d:b9:a3:21:41,5500,-63,34.097723,-118.290649
60,70:7d:b9:a3:21:4d,5260,-43,34.097723,-118.290649
60,70:7d:b9:a3:21:4e,5260,-43,34.097723,-118.290649
60,70:7d:b9:a3:21:4f,5260,-43,34.097723,-118.290649
60,70:7d:b9:a3:21:4c,5260,-43,34.097723,-118.290649
59,40:5d:82:25:60:61,2412,-95,34.097724,-118.290707
59,9e:2b:77:8e:45:c7,2462,-93,34.097724,-118.290707
59,70:7d:b9:e6:ba:e2,2412,-92,34.097724,-118.290707
59,38:0e:4d:2b:c3:c2,2437,-91,34.097724,-118.290707
59,72:bc:10:60:e9:eb,2412,-89,34.097724,-118.290707
59,e8:eb:34:d5:a1:4c,5580,-87,34.097724,-118.290707
59,38:0e:4d:26:cb:0f,5320,-87,34.097724,-118.290707
59,70:7d:b9:b2:0f:cd,5260,-87,34.097724,-118.290707
59,e8:eb:34:d5:a1:4e,5580,-86,34.097724,-118.290707
59,e8:eb:34:d5:a1:4f,5580,-86,34.097724,-118.290707
59,70:7d:b9:b2:12:a4,2437,-85,34.097724,-118.290707
59,40:5d:82:23:50:16,2412,-94,34.097724,-118.290707
60,38:0e:4d:26:cb:0e,5320,-76,34.097723,-118.290649
59,38:0e:4d:26:cb:0c,5320,-88,34.097724,-118.290707
60,38:0e:4d:26:cb:0f,5320,-76,34.097723,-118.290649
60,00:a7:42:cb:29:6f,5700,-81,34.097723,-118.290649
60,38:0e:4d:2b:c3:c3,2437,-85,34.097723,-118.290649
60,70:7d:b9:e6:ba:ed,5580,-85,34.097723,-118.290649
60,70:7d:b9:e6:ba:ef,5580,-85,34.097723,-118.290649
60,70:7d:b9:b2:11:ed,5745,-85,34.097723,-118.290649
60,70:7d:b9:b2:11:ef,5745,-85,34.097723,-118.290649
60,70:7d:b9:d1:a6:2c,5660,-87,34.097723,-118.290649
60,38:0e:4d:2b:c3:cf,5660,-84,34.097723,-118.290649
60,70:7d:b9:d1:a5:43,5785,-86,34.097723,-118.290649
60,70:7d:b9:d1:a5:42,5785,-86,34.097723,-118.290649
60,70:7d:b9:d1:a5:41,5785,-86,34.097723,-118.290649
60,70:7d:b9:e6:ba:ec,5580,-86,34.097723,-118.290649
60,70:7d:b9:b2:11:ee,5745,-85,34.097723,-118.290649
60,38:0e:4d:2b:c3:ce,5660,-84,34.097723,-118.290649
60,70:7d:b9:d1:a5:40,5785,-85,34.097723,-118.290649
60,70:7d:b9:e6:ba:ee,5580,-84,34.097723,-118.290649
60,70:7d:b9:d1:a5:4c,5580,-82,34.097723,-118.290649
60,70:7d:b9:d1:a5:4f,5580,-80,34.097723,-118.290649
60,00:a7:42:cb:29:6d,5700,-82,34.097723,-118.290649
60,00:a7:42:cb:29:6c,5700,-82,34.097723,-118.290649
60,70:7d:b9:d1:a5:4d,5580,-81,34.097723,-118.290649
60,00:a7:42:cb:29:6e,5700,-81,34.097723,-118.290649
60,70:7d:b9:d1:a5:4e,5580,-78,34.097723,-118.290649
58,70:7d:b9:a3:21:4e,5260,-62,34.097725,-118.290754
58,70:7d:b9:a3:21:4c,5260,-62,34.097725,-118.290754
58,70:7d:b9:a3:21:4d,5260,-62,34.097725,-118.290754
55,70:7d:b9:a5:2d:43,5560,-84,34.097724,-118.290929
55,70:7d:b9:b2:12:6f,5580,-83,34.097724,-118.290929
55,70:7d:b9:a5:2d:42,5560,-83,34.097724,-118.290929
55,70:7d:b9:a5:2d:41,5560,-83,34.097724,-118.290929
55,70:7d:b9:e6:ba:ef,5580,-82,34.097724,-118.290929
55,70:7d:b9:fc:4f:4d,5560,-81,34.097724,-118.290929
55,70:7d:b9:e6:ba:ed,5580,-81,34.097724,-118.290929
55,70:7d:b9:e6:ba:ee,5580,-81,34.097724,-118.290929
55,70:7d:b9:b2:12:a2,2437,-80,34.097724,-118.290929
55,70:7d:b9:a5:2d:40,5560,-84,34.097724,-118.290929
55,70:7d:b9:fc:4f:4e,5560,-81,34.097724,-118.290929
55,70:7d:b9:b2:12:a1,2437,-81,34.097724,-118.290929
55,70:7d:b9:fc:4f:4c,5560,-82,34.097724,-118.290929
55,70:7d:b9:d1:a6:21,5785,-80,34.097724,-118.290929
55,70:7d:b9:d1:a6:23,5785,-80,34.097724,-118.290929
55,70:7d:b9:d1:b5:0c,5320,-79,34.097724,-118.290929
55,70:7d:b9:d1:b5:02,2412,-79,34.097724,-118.290929
55,70:7d:b9:d1:a6:22,5785,-80,34.097724,-118.290929
55,70:7d:b9:d1:a6:20,5785,-79,34.097724,-118.290929
55,70:7d:b9:d1:b5:0d,5320,-79,34.097724,-118.290929
55,70:7d:b9:fc:4f:4f,5560,-81,34.097724,-118.290929
55,70:7d:b9:a3:21:41,5500,-83,34.097724,-118.290929
55,70:7d:b9:a3:21:42,5500,-83,34.097724,-118.290929
55,70:7d:b9:a3:21:43,5500,-83,34.097724,-118.290929
56,70:7d:b9:d1:a6:2f,5660,-68,34.097721,-118.290869
56,70:7d:b9:a3:21:4e,5260,-64,34.097721,-118.290869
56,70:7d:b9:a3:21:4f,5260,-64,34.097721,-118.290869
56,70:7d:b9:a3:21:4c,5260,-64,34.097721,-118.290869
55,70:7d:b9:d1:a0:ce,5260,-89,34.097724,-118.290929
55,70:7d:b9:b2:12:a4,2437,-82,34.097724,-118.290929
55,02:2e:9e:a1:2d:04,2457,-91,34.097724,-118.290929
55,70:7d:b9:f9:52:ae,5700,-89,34.097724,-118.290929
55,70:7d:b9:f9:52:af,5700,-89,34.097724,-118.290929
55,70:7d:b9:b2:0f:cc,5260,-88,34.097724,-118.290929
55,70:7d:b9:d7:92:8c,5765,-88,34.097724,-118.290929
55,70:7d:b9:b2:0f:cd,5260,-87,34.097724,-118.290929
55,70:7d:b9:b2:0f:cf,5260,-87,34.097724,-118.290929
55,70:7d:b9:b2:12:ad,5500,-86,34.097724,-118.290929
55,70:7d:b9:b2:0f:ce,5260,-86,34.097724,-118.290929
55,70:7d:b9:b2:12:ac,5500,-85,34.097724,-118.290929
55,70:7d:b9:b2:12:6d,5580,-84,34.097724,-118.290929
55,70:7d:b9:b2:13:62,2437,-86,34.097724,-118.290929
55,70:7d:b9:b2:12:ab,5500,-85,34.097724,-118.290929
55,70:7d:b9:b2:12:6c,5580,-83,34.097724,-118.290929
55,70:7d:b9:b2:12:6e,5580,-84,34.097724,-118.290929
55,70:7d:b9:d1:b5:0f,5320,-79,34.097724,-118.290929
55,70:7d:b9:d1:b5:0e,5320,-78,34.097724,-118.290929
55,70:7d:b9:a5:2d:4e,5320,-76,34.097724,-118.290929
55,70:7d:b9:a5:2d:4d,5320,-76,34.097724,-118.290929
54,70:7d:b9:e6:ba:ef,5580,-89,34.097764,-118.29093
54,70:7d:b9:b2:13:6f,5500,-89,34.097764,-118.29093
54,70:7d:b9:b2:13:6c,5500,-89,34.097764,-118.29093
54,70:7d:b9:d1:a0:cc,5260,-86,34.097764,-118.29093
54,70:7d:b9:e6:ba:ee,5580,-87,34.097764,-118.29093
54,70:7d:b9:b2:12:ad,5500,-86,34.097764,-118.29093
54,70:7d:b9:fc:4f:4c,5560,-85,34.097764,-118.29093
54,70:7d:b9:b2:12:ab,5500,-87,34.097764,-118.29093
54,70:7d:b9:b2:12:ac,5500,-86,34.097764,-118.29093
54,70:7d:b9:fc:4f:4e,5560,-84,34.097764,-118.29093
54,70:7d:b9:fc:4f:4f,5560,-85,34.097764,-118.29093
54,70:7d:b9:fc:4f:4d,5560,-84,34.097764,-118.29093
54,70:7d:b9:d1:a0:ce,5260,-82,34.097764,-118.29093
54,70:7d:b9:d1:b5:0c,5320,-82,34.097764,-118.29093
54,70:7d:b9:b2:12:a1,2437,-84,34.097764,-118.29093
54,70:7d:b9:d1:b5:0f,5320,-81,34.097764,-118.29093
54,70:7d:b9:d1:a6:21,5785,-83,34.097764,-118.29093
54,70:7d:b9:d1:a6:20,5785,-83,34.097764,-118.29093
54,70:7d:b9:b2:12:a4,2437,-83,34.097764,-118.29093
54,70:7d:b9:b2:12:a2,2437,-83,34.097764,-118.29093
54,70:7d:b9:d1:b5:0d,5320,-81,34.097764,-118.29093
54,70:7d:b9:e6:ba:e3,2412,-88,34.097764,-118.29093
56,70:7d:b9:d1:a6:2e,5660,-68,34.097721,-118.290869
54,00:a7:42:a3:35:43,2412,-91,34.097764,-118.29093
54,70:7d:b9:b2:13:63,2437,-83,34.097764,-118.29093
55,70:7d:b9:a5:2d:4f,5320,-76,34.097724,-118.290929
55,70:7d:b9:e6:ba:e3,2412,-75,34.097724,-118.290929
55,70:7d:b9:e6:ba:e2,2412,-75,34.097724,-118.290929
55,70:7d:b9:a3:25:cf,5500,-74,34.097724,-118.290929
55,70:7d:b9:a3:25:ce,5500,-72,34.097724,-118.290929
55,70:7d:b9:a3:25:c2,2437,-71,34.097724,-118.290929
55,70:7d:b9:a3:21:4c,5260,-64,34.097724,-118.290929
55,70:7d:b9:a3:21:4d,5260,-64,34.097724,-118.290929
55,70:7d:b9:a3:21:4e,5260,-64,34.097724,-118.290929
55,70:7d:b9:a3:21:4f,5260,-63,34.097724,-118.290929
55,70:7d:b9:d1:a6:2d,5660,-64,34.097724,-118.290929
55,72:bc:10:60:e9:eb,2412,-63,34.097724,-118.290929
55,70:7d:b9:d1:a6:2c,5660,-63,34.097724,-118.290929
55,70:7d:b9:d1:a6:2e,5660,-63,34.097724,-118.290929
55,70:7d:b9:d1:a6:2f,5660,-63,34.097724,-118.290929
54,02:2e:9e:a1:2d:04,2457,-92,34.097764,-118.29093
54,70:7d:b9:e6:ba:ed,5580,-89,34.097764,-118.29093
54,70:7d:b9:b2:13:6e,5500,-89,34.097764,-118.29093
54,70:7d:b9:e6:ba:e2,2412,-88,34.097764,-118.29093
54,70:7d:b9:d1:a0:cd,5260,-86,34.097764,-118.29093
54,70:7d:b9:d1:b5:03,2412,-84,34.097764,-118.29093
54,70:7d:b9:d1:a0:cf,5260,-80,34.097764,-118.29093
56,70:7d:b9:d1:a6:2d,5660,-69,34.097721,-118.290869
56,70:7d:b9:d1:a6:2c,5660,-69,34.097721,-118.290869
56,70:7d:b9:b2:12:a4,2437,-75,34.097721,-118.290869
57,70:7d:b9:b2:11:ef,5745,-83,34.097724,-118.290808
57,70:7d:b9:b2:11:e3,5180,-86,34.097724,-118.290808
57,70:7d:b9:a5:2d:4e,5320,-84,34.097724,-118.290808
57,70:7d:b9:b2:11:ec,5745,-83,34.097724,-118.290808
57,72:bc:10:60:e9:eb,2412,-82,34.097724,-118.290808
57,00:a7:42:cb:29:6d,5700,-81,34.097724,-118.290808
57,00:a7:42:cb:29:6c,5700,-82,34.097724,-118.290808
57,70:7d:b9:a3:21:43,5500,-80,34.097724,-118.290808
57,00:a7:42:cb:29:6e,5700,-81,34.097724,-118.290808
57,00:a7:42:cb:29:6f,5700,-81,34.097724,-118.290808
57,70:7d:b9:d1:a6:2c,5660,-79,34.097724,-118.290808
57,70:7d:b9:d1:a6:2d,5660,-79,34.097724,-118.290808
57,70:7d:b9:a3:21:42,5500,-80,34.097724,-118.290808
57,70:7d:b9:d1:a6:2e,5660,-78,34.097724,-118.290808
57,70:7d:b9:a3:21:40,5500,-80,34.097724,-118.290808
57,70:7d:b9:a3:21:41,5500,-80,34.097724,-118.290808
57,70:7d:b9:d1:a6:2f,5660,-78,34.097724,-118.290808
57,70:7d:b9:b2:0f:cc,5260,-73,34.097724,-118.290808
57,70:7d:b9:b2:0f:cd,5260,-73,34.097724,-118.290808
57,70:7d:b9:b2:0f:ce,5260,-73,34.097724,-118.290808
57,70:7d:b9:b2:0f:cf,5260,-72,34.097724,-118.290808
57,70:7d:b9:b2:11:ee,5745,-84,34.097724,-118.290808
57,70:7d:b9:b2:12:a4,2437,-71,34.097724,-118.290808
57,70:7d:b9:b2:11:ed,5745,-83,34.097724,-118.290808
57,70:7d:b9:a5:2d:4f,5320,-85,34.097724,-118.290808
58,70:7d:b9:a3:21:4f,5260,-62,34.097725,-118.290754
57,70:7d:b9:ed:2a:4c,5560,-91,34.097724,-118.290808
57,6e:02:e0:f3:1d:d4,2437,-91,34.097724,-118.290808
57,70:7d:b9:e6:ba:ec,5580,-89,34.097724,-118.290808
57,70:7d:b9:e6:ba:ef,5580,-88,34.097724,-118.290808
57,70:7d:b9:ed:2a:4e,5560,-88,34.097724,-118.290808
57,70:7d:b9:b2:12:6c,5580,-88,34.097724,-118.290808
57,70:7d:b9:b2:12:6e,5580,-88,34.097724,-118.290808
57,70:7d:b9:b2:12:6f,5580,-88,34.097724,-118.290808
57,70:7d:b9:a3:25:c3,2437,-92,34.097724,-118.290808
57,70:7d:b9:a3:25:c2,2437,-88,34.097724,-118.290808
57,00:a7:42:cb:29:60,5320,-87,34.097724,-118.290808
57,00:a7:42:cb:29:63,5320,-86,34.097724,-118.290808
57,00:a7:42:cb:29:62,5320,-86,34.097724,-118.290808
57,70:7d:b9:a5:2d:4c,5320,-86,34.097724,-118.290808
57,70:7d:b9:a5:2d:4d,5320,-86,34.097724,-118.290808
57,70:7d:b9:ed:2a:42,2412,-88,34.097724,-118.290808
57,00:a7:42:cb:29:61,5320,-85,34.097724,-118.290808
57,70:7d:b9:b2:11:e2,5180,-86,34.097724,-118.290808
57,70:7d:b9:b2:11:e1,5180,-86,34.097724,-118.290808
57,70:7d:b9:b2:11:e0,5180,-86,34.097724,-118.290808
57,70:7d:b9:ed:2a:43,2412,-87,34.097724,-118.290808
54,70:7d:b9:d1:a6:22,5785,-82,34.097764,-118.29093
57,70:7d:b9:b2:12:a2,2437,-73,34.097724,-118.290808
57,70:7d:b9:b2:12:ad,5500,-70,34.097724,-118.290808
56,70:7d:b9:b2:12:6f,5580,-83,34.097721,-118.290869
56,70:7d:b9:a3:21:41,5500,-85,34.097721,-118.290869
56,70:7d:b9:a5:2d:4f,5320,-84,34.097721,-118.290869
56,70:7d:b9:a3:21:42,5500,-84,34.097721,-118.290869
56,70:7d:b9:a3:21:40,5500,-83,34.097721,-118.290869
56,70:7d:b9:a5:2d:4e,5320,-84,34.097721,-118.290869
56,70:7d:b9:d1:a6:22,5785,-84,34.097721,-118.290869
56,70:7d:b9:d1:a6:21,5785,-84,34.097721,-118.290869
56,70:7d:b9:d1:a6:23,5785,-84,34.097721,-118.290869
56,70:7d:b9:d1:a6:20,5785,-84,34.097721,-118.290869
56,70:7d:b9:b2:0f:cc,5260,-79,34.097721,-118.290869
56,70:7d:b9:b2:0f:cd,5260,-79,34.097721,-118.290869
56,70:7d:b9:b2:0f:ce,5260,-78,34.097721,-118.290869
56,72:bc:10:60:e9:eb,2412,-76,34.097721,-118.290869
56,70:7d:b9:b2:0f:cf,5260,-78,34.097721,-118.290869
56,70:7d:b9:b2:12:ab,5500,-75,34.097721,-118.290869
56,70:7d:b9:b2:12:ad,5500,-76,34.097721,-118.290869
56,70:7d:b9:b2:12:ae,5500,-75,34.097721,-118.290869
56,70:7d:b9:b2:12:ac,5500,-74,34.097721,-118.290869
56,70:7d:b9:b2:12:af,5500,-74,34.097721,-118.290869
56,70:7d:b9:b2:12:a1,2437,-74,34.097721,-118.290869
56,70:7d:b9:b2:12:6e,5580,-83,34.097721,-118.290869
57,70:7d:b9:b2:12:ab,5500,-70,34.097724,-118.290808
56,70:7d:b9:a5:2d:4c,5320,-86,34.097721,-118.290869
56,70:7d:b9:b2:12:6d,5580,-86,34.097721,-118.290869
57,70:7d:b9:b2:12:ae,5500,-70,34.097724,-118.290808
57,70:7d:b9:b2:12:ac,5500,-69,34.097724,-118.290808
57,70:7d:b9:b2:12:af,5500,-69,34.097724,-118.290808
57,70:7d:b9:a3:21:4d,5260,-62,34.097724,-118.290808
57,70:7d:b9:a3:21:4e,5260,-61,34.097724,-118.290808
57,70:7d:b9:a3:21:4c,5260,-61,34.097724,-118.290808
57,70:7d:b9:a3:21:4f,5260,-60,34.097724,-118.290808
56,00:a7:42:a3:35:42,2412,-91,34.097721,-118.290869
56,00:a7:42:a3:35:43,2412,-90,34.097721,-118.290869
56,70:7d:b9:a3:21:43,5500,-85,34.097721,-118.290869
56,70:7d:b9:b2:12:a2,2437,-75,34.097721,-118.290869
56,70:7d:b9:a3:21:4d,5260,-64,34.097721,-118.290869
56,70:7d:b9:a3:25:c2,2437,-90,34.097721,-118.290869
56,70:7d:b9:e6:ba:e3,2412,-92,34.097721,-118.290869
56,70:7d:b9:a3:25:c3,2437,-89,34.097721,-118.290869
56,70:7d:b9:e6:ba:e2,2412,-92,34.097721,-118.290869
56,70:7d:b9:ed:2a:43,2412,-90,34.097721,-118.290869
56,00:a7:42:cb:29:6c,5700,-87,34.097721,-118.290869
56,00:a7:42:cb:29:6e,5700,-88,34.097721,-118.290869
56,00:a7:42:cb:29:6f,5700,-87,34.097721,-118.290869
56,70:7d:b9:b2:12:6c,5580,-85,34.097721,-118.290869
56,70:7d:b9:a5:2d:4d,5320,-86,34.097721,-118.290869
49,70:7d:b9:a3:25:c3,2437,-86,34.097931,-118.290961
49,70:7d:b9:b2:0f:84,2462,-86,34.097931,-118.290961
49,70:7d:b9:b2:13:2f,5745,-86,34.097931,-118.290961
42,38:0e:4d:2b:37:cd,5640,-76,34.097871,-118.291129
42,38:0e:4d:2b:37:ce,5640,-76,34.097871,-118.291129
42,70:7d:b9:b2:13:6c,5500,-76,34.097871,-118.291129
42,70:7d:b9:b2:13:6d,5500,-76,34.097871,-118.291129
42,38:0e:4d:2b:37:cf,5640,-76,34.097871,-118.291129
42,70:7d:b9:b2:13:62,2437,-74,34.097871,-118.291129
42,70:7d:b9:b2:13:6f,5500,-73,34.097871,-118.291129
42,70:7d:b9:b2:13:6e,5500,-72,34.097871,-118.291129
42,70:7d:b9:b2:0f:8b,5580,-70,34.097871,-118.291129
42,38:0e:4d:2b:37:cc,5640,-76,34.097871,-118.291129
42,70:7d:b9:b2:0f:8d,5580,-70,34.097871,-118.291129
42,70:7d:b9:b2:0f:8c,5580,-67,34.097871,-118.291129
42,70:7d:b9:b2:0f:8f,5580,-67,34.097871,-118.291129
42,70:7d:b9:b2:0f:84,2462,-66,34.097871,-118.291129
42,70:7d:b9:b2:0f:82,2462,-66,34.097871,-118.291129
42,70:7d:b9:b2:0f:81,2462,-66,34.097871,-118.291129
42,70:7d:b9:b2:13:23,5240,-60,34.097871,-118.291129
42,70:7d:b9:b2:13:22,5240,-60,34.097871,-118.291129
42,70:7d:b9:b2:13:21,5240,-61,34.097871,-118.291129
42,70:7d:b9:b2:13:20,5240,-60,34.097871,-118.291129
42,70:7d:b9:b2:0f:8e,5580,-69,34.097871,-118.291129
42,70:7d:b9:d1:a0:cf,5260,-81,34.097871,-118.291129
42,12:e7:c6:d2:99:fa,2437,-78,34.097871,-118.291129
42,70:7d:b9:b2:12:6f,5580,-80,34.097871,-118.291129
42,38:0e:4d:2b:3e:2e,5720,-82,34.097871,-118.291129
42,38:0e:4d:2b:3e:2f,5720,-82,34.097871,-118.291129
42,70:7d:b9:d1:a0:cd,5260,-84,34.097871,-118.291129
42,70:7d:b9:a3:24:cd,5640,-82,34.097871,-118.291129
42,70:7d:b9:a3:24:cf,5640,-83,34.097871,-118.291129
42,70:7d:b9:b2:12:6d,5580,-83,34.097871,-118.291129
42,70:7d:b9:a5:2c:6e,5560,-82,34.097871,-118.291129
42,70:7d:b9:a5:2c:6f,5560,-82,34.097871,-118.291129
42,70:7d:b9:a3:1e:0d,5500,-83,34.097871,-118.291129
42,70:7d:b9:a3:1e:0f,5500,-83,34.097871,-118.291129
42,70:7d:b9:a3:1e:0e,5500,-83,34.097871,-118.291129
42,70:7d:b9:6f:b4:ae,5805,-83,34.097871,-118.291129
42,38:0e:4d:2b:3e:21,5180,-83,34.097871,-118.291129
42,38:0e:4d:2b:3e:20,5180,-83,34.097871,-118.291129
42,70:7d:b9:a5:2c:6d,5560,-82,34.097871,-118.291129
42,70:7d:b9:a3:24:c2,2412,-80,34.097871,-118.291129
42,be:e9:2f:ad:a9:63,2437,-81,34.097871,-118.291129
42,70:7d:b9:d1:a0:cc,5260,-82,34.097871,-118.291129
42,70:7d:b9:d1:a0:ce,5260,-81,34.097871,-118.291129
42,70:7d:b9:a3:24:ce,5640,-80,34.097871,-118.291129
42,70:7d:b9:b2:12:6e,5580,-80,34.097871,-118.291129
42,70:7d:b9:b2:13:2f,5745,-52,34.097871,-118.291129
42,70:7d:b9:b2:13:2e,5745,-52,34.097871,-118.291129
41,88:96:4e:98:0c:c0,2462,-92,34.097869,-118.291164
41,70:7d:b9:b2:13:6d,5500,-81,34.097869,-118.291164
41,70:7d:b9:6f:b4:af,5805,-85,34.097869,-118.291164
41,70:7d:b9:a3:24:ce,5640,-84,34.097869,-118.291164
41,be:e9:2f:ad:a9:63,2437,-82,34.097869,-118.291164
41,70:7d:b9:b2:12:6c,5580,-82,34.097869,-118.291164
41,38:0e:4d:2b:3e:2c,5720,-82,34.097869,-118.291164
41,70:7d:b9:b2:12:6d,5580,-82,34.097869,-118.291164
41,38:0e:4d:2b:3e:2d,5720,-81,34.097869,-118.291164
41,38:0e:4d:2b:3e:2e,5720,-81,34.097869,-118.291164
41,38:0e:4d:2b:3e:2f,5720,-81,34.097869,-118.291164
41,70:7d:b9:a3:1e:0d,5500,-80,34.097869,-118.291164
41,70:7d:b9:a3:1e:0e,5500,-80,34.097869,-118.291164
41,12:e7:c6:d2:99:fa,2437,-81,34.097869,-118.291164
41,70:7d:b9:b2:12:6e,5580,-79,34.097869,-118.291164
41,70:7d:b9:b2:12:6f,5580,-80,34.097869,-118.291164
41,70:7d:b9:a3:1e:0c,5500,-80,34.097869,-118.291164
41,70:7d:b9:b2:13:6c,5500,-79,34.097869,-118.291164
41,70:7d:b9:a3:24:c2,2412,-76,34.097869,-118.291164
41,70:7d:b9:a3:24:c3,2412,-76,34.097869,-118.291164
41,70:7d:b9:b2:13:62,2437,-75,34.097869,-118.291164
41,70:7d:b9:b2:13:63,2437,-74,34.097869,-118.291164
41,70:7d:b9:b2:0f:8b,5580,-71,34.097869,-118.291164
41,70:7d:b9:a5:2c:6f,5560,-86,34.097869,-118.291164
42,38:0e:4d:2b:3e:2d,5720,-82,34.097871,-118.291129
41,70:7d:b9:a3:24:cf,5640,-85,34.097869,-118.291164
41,38:0e:4d:2b:37:cf,5640,-84,34.097869,-118.291164
41,70:7d:b9:a3:1e:0f,5500,-80,34.097869,-118.291164
41,70:7d:b9:b2:13:6e,5500,-74,34.097869,-118.291164
41,70:7d:b9:b2:13:6f,5500,-74,34.097869,-118.291164
41,70:7d:b9:b2:13:23,5240,-62,34.097869,-118.291164
41,70:7d:b9:b2:13:22,5240,-62,34.097869,-118.291164
41,70:7d:b9:d1:a0:cf,5260,-87,34.097869,-118.291164
41,70:7d:b9:d1:a0:cc,5260,-87,34.097869,-118.291164
41,70:7d:b9:d1:a0:cd,5260,-87,34.097869,-118.291164
41,38:0e:4d:2b:3e:23,5180,-87,34.097869,-118.291164
41,38:0e:4d:2b:3e:22,5180,-87,34.097869,-118.291164
41,70:7d:b9:d1:a0:ce,5260,-86,34.097869,-118.291164
41,70:7d:b9:a5:2c:6d,5560,-87,34.097869,-118.291164
41,70:7d:b9:a5:2c:6e,5560,-87,34.097869,-118.291164
41,70:7d:b9:6f:b4:ae,5805,-86,34.097869,-118.291164
41,38:0e:4d:2b:37:cc,5640,-85,34.097869,-118.291164
41,38:0e:4d:2b:37:cd,5640,-85,34.097869,-118.291164
41,38:0e:4d:2b:37:ce,5640,-85,34.097869,-118.291164
41,38:0e:4d:2b:3e:21,5180,-86,34.097869,-118.291164
41,38:0e:4d:2b:3e:20,5180,-86,34.097869,-118.291164
41,70:7d:b9:a3:24:cc,5640,-86,34.097869,-118.291164
